中药中文名,中药拼音,中药拉丁名,中药分类（中文）,中药小分子,TCMSP MOL_ID,molecule_ID,小分子全量排名,小分子严格排名,TCMSP靶点Gene Symbol,TCMSP靶点名称,target_ID,DrugBank内部ID,SVM_score,RF_score,边平均分,TCMSP靶点UniProt标准Gene Symbol,TCMSP靶点UniProt编号
半夏,Banxia,Arum Ternatum Thunb.,化痰药,L-Serin,MOL003969,3969,902,,BCHE,Cholinesterase,559,3923,0.93076,0.718,0.82438,,
半夏,Banxia,Arum Ternatum Thunb.,化痰药,L-Serin,MOL003969,3969,902,,KYNU,Kynureninase,148,435,0.91621,0.712,0.814105,,
吴茱萸,Wuzhuyu,Evodiae Fructus,温里药,L-Serin,MOL003969,3969,902,,BCHE,Cholinesterase,559,3923,0.93076,0.718,0.82438,,
吴茱萸,Wuzhuyu,Evodiae Fructus,温里药,L-Serin,MOL003969,3969,902,,KYNU,Kynureninase,148,435,0.91621,0.712,0.814105,,
天竺黄,Tianzhuhuang,Bamusaeconcretiosilicea,化痰药,L-Serin,MOL003969,3969,902,,BCHE,Cholinesterase,559,3923,0.93076,0.718,0.82438,,
天竺黄,Tianzhuhuang,Bamusaeconcretiosilicea,化痰药,L-Serin,MOL003969,3969,902,,KYNU,Kynureninase,148,435,0.91621,0.712,0.814105,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,L-Serin,MOL003969,3969,902,,BCHE,Cholinesterase,559,3923,0.93076,0.718,0.82438,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,L-Serin,MOL003969,3969,902,,KYNU,Kynureninase,148,435,0.91621,0.712,0.814105,,
山药,Shanyao,Rhizoma Dioscoreae,补气药,L-Serin,MOL003969,3969,902,,BCHE,Cholinesterase,559,3923,0.93076,0.718,0.82438,,
山药,Shanyao,Rhizoma Dioscoreae,补气药,L-Serin,MOL003969,3969,902,,KYNU,Kynureninase,148,435,0.91621,0.712,0.814105,,
檀香,Tanxiang,Santalum Album L．,理气药,L-Serin,MOL003969,3969,902,,BCHE,Cholinesterase,559,3923,0.93076,0.718,0.82438,,
檀香,Tanxiang,Santalum Album L．,理气药,L-Serin,MOL003969,3969,902,,KYNU,Kynureninase,148,435,0.91621,0.712,0.814105,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,L-Serin,MOL003969,3969,902,,BCHE,Cholinesterase,559,3923,0.93076,0.718,0.82438,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,L-Serin,MOL003969,3969,902,,KYNU,Kynureninase,148,435,0.91621,0.712,0.814105,,
瓜蒌,Gualou,Trichosanthes Kirilowii Maxim,化痰药,L-Serin,MOL003969,3969,902,,BCHE,Cholinesterase,559,3923,0.93076,0.718,0.82438,,
瓜蒌,Gualou,Trichosanthes Kirilowii Maxim,化痰药,L-Serin,MOL003969,3969,902,,KYNU,Kynureninase,148,435,0.91621,0.712,0.814105,,
丹参,Danshen,Radix Salviae,活血祛瘀药,Threonin,MOL003971,3971,961,,BCHE,Cholinesterase,559,3923,0.95684,0.734,0.84542,,
半夏,Banxia,Arum Ternatum Thunb.,化痰药,Threonin,MOL003971,3971,961,,BCHE,Cholinesterase,559,3923,0.95684,0.734,0.84542,,
吴茱萸,Wuzhuyu,Evodiae Fructus,温里药,Threonin,MOL003971,3971,961,,BCHE,Cholinesterase,559,3923,0.95684,0.734,0.84542,,
天竺黄,Tianzhuhuang,Bamusaeconcretiosilicea,化痰药,Threonin,MOL003971,3971,961,,BCHE,Cholinesterase,559,3923,0.95684,0.734,0.84542,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,Threonin,MOL003971,3971,961,,BCHE,Cholinesterase,559,3923,0.95684,0.734,0.84542,,
山药,Shanyao,Rhizoma Dioscoreae,补气药,Threonin,MOL003971,3971,961,,BCHE,Cholinesterase,559,3923,0.95684,0.734,0.84542,,
檀香,Tanxiang,Santalum Album L．,理气药,Threonin,MOL003971,3971,961,,BCHE,Cholinesterase,559,3923,0.95684,0.734,0.84542,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,Threonin,MOL003971,3971,961,,BCHE,Cholinesterase,559,3923,0.95684,0.734,0.84542,,
瓜蒌,Gualou,Trichosanthes Kirilowii Maxim,化痰药,Threonin,MOL003971,3971,961,,BCHE,Cholinesterase,559,3923,0.95684,0.734,0.84542,,
绿豆,Lvdou,Vigna Radiata,清热解毒药,Threonin,MOL003971,3971,961,,BCHE,Cholinesterase,559,3923,0.95684,0.734,0.84542,,
芡实,Qianshi,Euryales Semen,收涩药,Threonin,MOL003971,3971,961,,BCHE,Cholinesterase,559,3923,0.95684,0.734,0.84542,,
吴茱萸,Wuzhuyu,Evodiae Fructus,温里药,"2,5-Dimethyl-1,5-hexadiene-3,4-diol",MOL003982,3982,1412,,BCHE,Cholinesterase,559,3923,0.972131,0.712,0.8420655,,
吴茱萸,Wuzhuyu,Evodiae Fructus,温里药,2-Methyl-6-hepten-3-ol,MOL003990,3990,3443,,BCHE,Cholinesterase,559,3923,0.888318,0.728,0.808159,,
丹参,Danshen,Radix Salviae,活血祛瘀药,LPG,MOL000042,42,564,,BCHE,Cholinesterase,559,3923,0.95628,0.744,0.85014,,
丹参,Danshen,Radix Salviae,活血祛瘀药,LPG,MOL000042,42,564,,KYNU,Kynureninase,148,435,0.91563,0.744,0.829815,,
大枣,Dazao,Jujubae Fructus,补气药,LPG,MOL000042,42,564,,BCHE,Cholinesterase,559,3923,0.95628,0.744,0.85014,,
大枣,Dazao,Jujubae Fructus,补气药,LPG,MOL000042,42,564,,KYNU,Kynureninase,148,435,0.91563,0.744,0.829815,,
天竺黄,Tianzhuhuang,Bamusaeconcretiosilicea,化痰药,LPG,MOL000042,42,564,,BCHE,Cholinesterase,559,3923,0.95628,0.744,0.85014,,
天竺黄,Tianzhuhuang,Bamusaeconcretiosilicea,化痰药,LPG,MOL000042,42,564,,KYNU,Kynureninase,148,435,0.91563,0.744,0.829815,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,LPG,MOL000042,42,564,,BCHE,Cholinesterase,559,3923,0.95628,0.744,0.85014,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,LPG,MOL000042,42,564,,KYNU,Kynureninase,148,435,0.91563,0.744,0.829815,,
山药,Shanyao,Rhizoma Dioscoreae,补气药,LPG,MOL000042,42,564,,BCHE,Cholinesterase,559,3923,0.95628,0.744,0.85014,,
山药,Shanyao,Rhizoma Dioscoreae,补气药,LPG,MOL000042,42,564,,KYNU,Kynureninase,148,435,0.91563,0.744,0.829815,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,LPG,MOL000042,42,564,,BCHE,Cholinesterase,559,3923,0.95628,0.744,0.85014,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,LPG,MOL000042,42,564,,KYNU,Kynureninase,148,435,0.91563,0.744,0.829815,,
白术,Baizhu,Atractylodes Macrocephala Koidz.,补气药,LPG,MOL000042,42,564,,BCHE,Cholinesterase,559,3923,0.95628,0.744,0.85014,,
白术,Baizhu,Atractylodes Macrocephala Koidz.,补气药,LPG,MOL000042,42,564,,KYNU,Kynureninase,148,435,0.91563,0.744,0.829815,,
女贞子,Nvzhenzi,Fructus Ligustri Lucidi,补阴药,RAM,MOL000424,424,733,,BCHE,Cholinesterase,559,3923,0.94793,0.734,0.840965,,
胖大海,Pangdahai,Sterculiae Lychnophorae Semen,化痰药,RAM,MOL000424,424,733,,BCHE,Cholinesterase,559,3923,0.94793,0.734,0.840965,,
金樱子,Jinyingzi,Rosae Laevigatae Fructus,收涩药,RAM,MOL000424,424,733,,BCHE,Cholinesterase,559,3923,0.94793,0.734,0.840965,,
黄芪,Huangqi,Hedysarum Multijugum Maxim.,补气药,RAM,MOL000424,424,733,,BCHE,Cholinesterase,559,3923,0.94793,0.734,0.840965,,
大枣,Dazao,Jujubae Fructus,补气药,Crystal VI,MOL000429,429,1465,,BCHE,Cholinesterase,559,3923,0.940291,0.7,0.8201455,,
枸杞子,Gouqizi,Lycii Fructus,补阴药,Crystal VI,MOL000429,429,1465,,BCHE,Cholinesterase,559,3923,0.940291,0.7,0.8201455,,
浮萍,Fuping,Spirodelae Herba,辛凉解表药,Crystal VI,MOL000429,429,1465,,BCHE,Cholinesterase,559,3923,0.940291,0.7,0.8201455,,
玄参,Xuanshen,Figwort Root,清热凉血药,Crystal VI,MOL000429,429,1465,,BCHE,Cholinesterase,559,3923,0.940291,0.7,0.8201455,,
白果,Baiguo,Ginkgo Semen,止咳平喘药,Crystal VI,MOL000429,429,1465,,BCHE,Cholinesterase,559,3923,0.940291,0.7,0.8201455,,
芦根,Lugen,Phragmitis Rhizoma,清热泻火药,Crystal VI,MOL000429,429,1465,,BCHE,Cholinesterase,559,3923,0.940291,0.7,0.8201455,,
苍耳子,Cangerzi,Xanthii Fructus,辛温解表药,Crystal VI,MOL000429,429,1465,,BCHE,Cholinesterase,559,3923,0.940291,0.7,0.8201455,,
萱草根,Xuancaogen,Hemerocallis Radix,利水渗湿药,Crystal VI,MOL000429,429,1465,,BCHE,Cholinesterase,559,3923,0.940291,0.7,0.8201455,,
葎草,Lvcao,Humulus Scandens (Lour.) Merr.,清热解毒药,Crystal VI,MOL000429,429,1465,,BCHE,Cholinesterase,559,3923,0.940291,0.7,0.8201455,,
藕节,Oujie,Nodus Nelumbinis Rhizomatis,收敛止血药,Crystal VI,MOL000429,429,1465,,BCHE,Cholinesterase,559,3923,0.940291,0.7,0.8201455,,
黄芪,Huangqi,Hedysarum Multijugum Maxim.,补气药,Crystal VI,MOL000429,429,1465,,BCHE,Cholinesterase,559,3923,0.940291,0.7,0.8201455,,
地骨皮,Digupi,Lycii Cortex,清虚热药,betaine,MOL000430,430,955,,BCHE,Cholinesterase,559,3923,0.9488,0.746,0.8474,,
枸杞子,Gouqizi,Lycii Fructus,补阴药,betaine,MOL000430,430,955,,BCHE,Cholinesterase,559,3923,0.9488,0.746,0.8474,,
水飞蓟,Shuifeiji,Silybum Marianum,清热解毒药,betaine,MOL000430,430,955,,BCHE,Cholinesterase,559,3923,0.9488,0.746,0.8474,,
灵芝,Lingzhi,Ganoderma,补气药,betaine,MOL000430,430,955,,BCHE,Cholinesterase,559,3923,0.9488,0.746,0.8474,,
牛膝,Niuxi,Achyranthis Bidentatae Radix,活血祛瘀药,betaine,MOL000430,430,955,,BCHE,Cholinesterase,559,3923,0.9488,0.746,0.8474,,
蚕沙,Cansha,Bombyx Mori L.,祛风湿散寒药,betaine,MOL000430,430,955,,BCHE,Cholinesterase,559,3923,0.9488,0.746,0.8474,,
麦芽,Maiya,Hordei Fructus Germinatus,消食药,betaine,MOL000430,430,955,,BCHE,Cholinesterase,559,3923,0.9488,0.746,0.8474,,
黄芪,Huangqi,Hedysarum Multijugum Maxim.,补气药,betaine,MOL000430,430,955,,BCHE,Cholinesterase,559,3923,0.9488,0.746,0.8474,,
桑叶,Sangye,Mori Follum,辛凉解表药,MEK,MOL004320,4320,1638,,BCHE,Cholinesterase,559,3923,0.893543,0.77,0.8317715,,
覆盆子,Fupenzi,Rubi Fructus,收涩药,MEK,MOL004320,4320,1638,,BCHE,Cholinesterase,559,3923,0.893543,0.77,0.8317715,,
辣椒,Lajiao,Capsici Fructus,拔毒化腐生肌药,MEK,MOL004320,4320,1638,,BCHE,Cholinesterase,559,3923,0.893543,0.77,0.8317715,,
郁金,Yujin,Curcumae Radix,活血祛瘀药,MEK,MOL004320,4320,1638,,BCHE,Cholinesterase,559,3923,0.893543,0.77,0.8317715,,
黑芝麻,Heizhima,Sesami Nigrum Semen,补阴药,MEK,MOL004320,4320,1638,,BCHE,Cholinesterase,559,3923,0.893543,0.77,0.8317715,,
槟榔,Binglang,Arecae Semen,驱虫药,Isomenthol,MOL004365,4365,1555,,BCHE,Cholinesterase,559,3923,0.985945,0.708,0.8469725,,
淫羊藿,Yinyanghuo,Epimrdii Herba,补阳药,Isomenthol,MOL004365,4365,1555,,BCHE,Cholinesterase,559,3923,0.985945,0.708,0.8469725,,
紫花地丁,Zihuadiding,Violsse Herba,清热解毒药,"(2R,6R)-2,6-dimethylcyclohexan-1-ol",MOL004461,4461,2749,,BCHE,Cholinesterase,559,3923,0.965563,0.714,0.8397815,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,Otan,MOL004462,4462,1550,,BCHE,Cholinesterase,559,3923,0.911315,0.768,0.8396575,,
花椒,Huajiao,Zanthoxyli Pericarpium,温里药,Otan,MOL004462,4462,1550,,BCHE,Cholinesterase,559,3923,0.911315,0.768,0.8396575,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,(2R)-butan-2-amine,MOL004468,4468,3140,,BCHE,Cholinesterase,559,3923,0.918556,0.726,0.822278,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,N-Methylvalerolactam,MOL004469,4469,3716,,BCHE,Cholinesterase,559,3923,0.865939,0.72,0.7929695,,
桑叶,Sangye,Mori Follum,辛凉解表药,PPI,MOL004470,4470,773,,BCHE,Cholinesterase,559,3923,0.950389,0.798,0.8741945,,
桑叶,Sangye,Mori Follum,辛凉解表药,PPI,MOL004470,4470,773,,KYNU,Kynureninase,148,435,0.846028,0.702,0.774014,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,PPI,MOL004470,4470,773,,BCHE,Cholinesterase,559,3923,0.950389,0.798,0.8741945,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,PPI,MOL004470,4470,773,,KYNU,Kynureninase,148,435,0.846028,0.702,0.774014,,
白果,Baiguo,Ginkgo Semen,止咳平喘药,PPI,MOL004470,4470,773,,BCHE,Cholinesterase,559,3923,0.950389,0.798,0.8741945,,
白果,Baiguo,Ginkgo Semen,止咳平喘药,PPI,MOL004470,4470,773,,KYNU,Kynureninase,148,435,0.846028,0.702,0.774014,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,PPI,MOL004470,4470,773,,BCHE,Cholinesterase,559,3923,0.950389,0.798,0.8741945,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,PPI,MOL004470,4470,773,,KYNU,Kynureninase,148,435,0.846028,0.702,0.774014,,
罗布麻叶,Luobumaye,Apocyniveneti Folium,平肝熄风药,PPI,MOL004470,4470,773,,BCHE,Cholinesterase,559,3923,0.950389,0.798,0.8741945,,
罗布麻叶,Luobumaye,Apocyniveneti Folium,平肝熄风药,PPI,MOL004470,4470,773,,KYNU,Kynureninase,148,435,0.846028,0.702,0.774014,,
鸡屎藤,Jishiteng,Paederiae Scandentis Herba,消食药,PPI,MOL004470,4470,773,,BCHE,Cholinesterase,559,3923,0.950389,0.798,0.8741945,,
鸡屎藤,Jishiteng,Paederiae Scandentis Herba,消食药,PPI,MOL004470,4470,773,,KYNU,Kynureninase,148,435,0.846028,0.702,0.774014,,
黑豆,Heidou,Sojae Semen Nigrum,补阴药,PPI,MOL004470,4470,773,,BCHE,Cholinesterase,559,3923,0.950389,0.798,0.8741945,,
黑豆,Heidou,Sojae Semen Nigrum,补阴药,PPI,MOL004470,4470,773,,KYNU,Kynureninase,148,435,0.846028,0.702,0.774014,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,Methyl propylate,MOL004471,4471,1557,,BCHE,Cholinesterase,559,3923,0.926505,0.774,0.8502525,,
葛花,Gehua,Puerariae Flos,辛凉解表药,Methyl propylate,MOL004471,4471,1557,,BCHE,Cholinesterase,559,3923,0.926505,0.774,0.8502525,,
木蝴蝶,Muhudie,Oroxyli Semen,清热解毒药,Azeton,MOL004472,4472,33,,BCHE,Cholinesterase,559,3923,0.970763,0.774,0.8723815,,
木蝴蝶,Muhudie,Oroxyli Semen,清热解毒药,Azeton,MOL004472,4472,33,,CES2,Carboxylesterase 2,786,5212,0.886449,0.716,0.8012245,,
木蝴蝶,Muhudie,Oroxyli Semen,清热解毒药,Azeton,MOL004472,4472,33,,KYNU,Kynureninase,148,435,0.931575,0.724,0.8277875,,
桑叶,Sangye,Mori Follum,辛凉解表药,Azeton,MOL004472,4472,33,,BCHE,Cholinesterase,559,3923,0.970763,0.774,0.8723815,,
桑叶,Sangye,Mori Follum,辛凉解表药,Azeton,MOL004472,4472,33,,CES2,Carboxylesterase 2,786,5212,0.886449,0.716,0.8012245,,
桑叶,Sangye,Mori Follum,辛凉解表药,Azeton,MOL004472,4472,33,,KYNU,Kynureninase,148,435,0.931575,0.724,0.8277875,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,Azeton,MOL004472,4472,33,,BCHE,Cholinesterase,559,3923,0.970763,0.774,0.8723815,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,Azeton,MOL004472,4472,33,,CES2,Carboxylesterase 2,786,5212,0.886449,0.716,0.8012245,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,Azeton,MOL004472,4472,33,,KYNU,Kynureninase,148,435,0.931575,0.724,0.8277875,,
花椒,Huajiao,Zanthoxyli Pericarpium,温里药,Azeton,MOL004472,4472,33,,BCHE,Cholinesterase,559,3923,0.970763,0.774,0.8723815,,
花椒,Huajiao,Zanthoxyli Pericarpium,温里药,Azeton,MOL004472,4472,33,,CES2,Carboxylesterase 2,786,5212,0.886449,0.716,0.8012245,,
花椒,Huajiao,Zanthoxyli Pericarpium,温里药,Azeton,MOL004472,4472,33,,KYNU,Kynureninase,148,435,0.931575,0.724,0.8277875,,
葛花,Gehua,Puerariae Flos,辛凉解表药,Azeton,MOL004472,4472,33,,BCHE,Cholinesterase,559,3923,0.970763,0.774,0.8723815,,
葛花,Gehua,Puerariae Flos,辛凉解表药,Azeton,MOL004472,4472,33,,CES2,Carboxylesterase 2,786,5212,0.886449,0.716,0.8012245,,
葛花,Gehua,Puerariae Flos,辛凉解表药,Azeton,MOL004472,4472,33,,KYNU,Kynureninase,148,435,0.931575,0.724,0.8277875,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,Methyl formyl,MOL004476,4476,2664,,BCHE,Cholinesterase,559,3923,0.938314,0.75,0.844157,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,2-Oxobutanol,MOL004478,4478,3429,,BCHE,Cholinesterase,559,3923,0.827444,0.79,0.808722,,
丁香,Dingxiang,Caryophylliflos,温里药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
丁香,Dingxiang,Caryophylliflos,温里药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
丁香,Dingxiang,Caryophylliflos,温里药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
乌药,Wuyao,Linderae Radix,理气药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
乌药,Wuyao,Linderae Radix,理气药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
乌药,Wuyao,Linderae Radix,理气药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
佛手,Foshou,Citri Sarcodactylis Fructus,理气药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
佛手,Foshou,Citri Sarcodactylis Fructus,理气药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
佛手,Foshou,Citri Sarcodactylis Fructus,理气药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
凌霄花,Lingxiaohua,Campsis Flos,活血祛瘀药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
凌霄花,Lingxiaohua,Campsis Flos,活血祛瘀药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
凌霄花,Lingxiaohua,Campsis Flos,活血祛瘀药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
柴胡,Chaihu,Radix Bupleuri,辛凉解表药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
柴胡,Chaihu,Radix Bupleuri,辛凉解表药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
柴胡,Chaihu,Radix Bupleuri,辛凉解表药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
桂枝,Guizhi,Cinnamomi Ramulus,辛温解表药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
桂枝,Guizhi,Cinnamomi Ramulus,辛温解表药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
桂枝,Guizhi,Cinnamomi Ramulus,辛温解表药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
桑叶,Sangye,Mori Follum,辛凉解表药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
桑叶,Sangye,Mori Follum,辛凉解表药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
桑叶,Sangye,Mori Follum,辛凉解表药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
桑椹,Sangsheng,Mori Fructus,补阴药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
桑椹,Sangsheng,Mori Fructus,补阴药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
桑椹,Sangsheng,Mori Fructus,补阴药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
梅花,Meihua,Mume Flos,理气药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
梅花,Meihua,Mume Flos,理气药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
梅花,Meihua,Mume Flos,理气药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
沉香,Chenxiang,Linderae Radix,理气药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
沉香,Chenxiang,Linderae Radix,理气药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
沉香,Chenxiang,Linderae Radix,理气药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
沙棘,Shaji,Hippophae Fructus,化痰药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
沙棘,Shaji,Hippophae Fructus,化痰药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
沙棘,Shaji,Hippophae Fructus,化痰药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
玉米须,Yumixu,Maydis Seigma,利水渗湿药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
玉米须,Yumixu,Maydis Seigma,利水渗湿药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
玉米须,Yumixu,Maydis Seigma,利水渗湿药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
白芍,Baishao,Paeoniae Radix Alba,补血药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
白芍,Baishao,Paeoniae Radix Alba,补血药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
白芍,Baishao,Paeoniae Radix Alba,补血药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
百部,Baibu,Stemonae Radix,止咳平喘药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
百部,Baibu,Stemonae Radix,止咳平喘药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
百部,Baibu,Stemonae Radix,止咳平喘药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
砂仁,Sharen,Amomum Aurantiacum H. T. Tsai Et S. W. Zhao,化湿药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
砂仁,Sharen,Amomum Aurantiacum H. T. Tsai Et S. W. Zhao,化湿药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
砂仁,Sharen,Amomum Aurantiacum H. T. Tsai Et S. W. Zhao,化湿药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
竹节参,Zhujieshen,Panacis Japonici Rhizoma,补气药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
竹节参,Zhujieshen,Panacis Japonici Rhizoma,补气药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
竹节参,Zhujieshen,Panacis Japonici Rhizoma,补气药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
艾叶,Aiye,Folium Artemisiae Argyi,温经止血药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
艾叶,Aiye,Folium Artemisiae Argyi,温经止血药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
