中药中文名,中药拼音,中药拉丁名,中药分类（中文）,中药小分子,TCMSP MOL_ID,molecule_ID,小分子全量排名,小分子严格排名,TCMSP靶点Gene Symbol,TCMSP靶点名称,target_ID,DrugBank内部ID,SVM_score,RF_score,边平均分,TCMSP靶点UniProt标准Gene Symbol,TCMSP靶点UniProt编号
板蓝根,Banlangen,Isatidis Radix,清热解毒药,Deoxyvasicinone,MOL000135,135,1327,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.905532,0.724,0.814766,CHRM1,P11229
板蓝根,Banlangen,Isatidis Radix,清热解毒药,Deoxyvasicinone,MOL000135,135,1327,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.877447,0.824,0.8507235,PTGS2,P35354
穿山龙,Chuanshanlong,Rhizoma Dioscoreae Nipponicae,祛风湿清热药,Deoxyvasicinone,MOL000135,135,1327,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.905532,0.724,0.814766,CHRM1,P11229
穿山龙,Chuanshanlong,Rhizoma Dioscoreae Nipponicae,祛风湿清热药,Deoxyvasicinone,MOL000135,135,1327,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.877447,0.824,0.8507235,PTGS2,P35354
绵萆薢,Mianbixie,Dioscoreae Septemlo Bae Rhizoma,利水渗湿药,Deoxyvasicinone,MOL000135,135,1327,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.905532,0.724,0.814766,CHRM1,P11229
绵萆薢,Mianbixie,Dioscoreae Septemlo Bae Rhizoma,利水渗湿药,Deoxyvasicinone,MOL000135,135,1327,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.877447,0.824,0.8507235,PTGS2,P35354
桃仁,Taoren,Persicae Semen,活血祛瘀药,GA54,MOL001352,1352,2944,948,PTGS2,Prostaglandin G/H synthase 2,94,290,0.897201,0.764,0.8306005,PTGS2,P35354
桃仁,Taoren,Persicae Semen,活血祛瘀药,GA60,MOL001353,1353,4159,1191,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.804105,0.708,0.7560525,CHRM2,P08172
桃仁,Taoren,Persicae Semen,活血祛瘀药,GA63,MOL001355,1355,1868,547,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.844448,0.712,0.778224,CHRNA7,P36544
桃仁,Taoren,Persicae Semen,活血祛瘀药,GA63,MOL001355,1355,1868,547,PTGS2,Prostaglandin G/H synthase 2,94,290,0.821573,0.76,0.7907865,PTGS2,P35354
桃仁,Taoren,Persicae Semen,活血祛瘀药,gibberellin 7,MOL001358,1358,1627,499,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.917524,0.73,0.823762,CHRM1,P11229
桃仁,Taoren,Persicae Semen,活血祛瘀药,gibberellin 7,MOL001358,1358,1627,499,PTGS2,Prostaglandin G/H synthase 2,94,290,0.809513,0.79,0.7997565,PTGS2,P35354
桃仁,Taoren,Persicae Semen,活血祛瘀药,GA70,MOL001359,1359,4116,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.820533,0.704,0.7622665,PTGS2,P35354
桃仁,Taoren,Persicae Semen,活血祛瘀药,GA87,MOL001361,1361,3830,1136,PTGS2,Prostaglandin G/H synthase 2,94,290,0.86959,0.704,0.786795,PTGS2,P35354
桃仁,Taoren,Persicae Semen,活血祛瘀药,GA95,MOL001362,1362,2039,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.940728,0.818,0.879364,PTGS2,P35354
桃仁,Taoren,Persicae Semen,活血祛瘀药,GA97,MOL001363,1363,1846,,BCHE,Cholinesterase,559,3923,0.895727,0.706,0.8008635,,
桃仁,Taoren,Persicae Semen,活血祛瘀药,GA97,MOL001363,1363,1846,,CTSD,Cathepsin D,363,1243,0.849858,0.7,0.774929,CTSD,P07339
乌梅,Wumei,Mume Fructus,收涩药,MNN,MOL001366,1366,3331,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.809216,0.818,0.813608,PTGS2,P35354
木瓜,Mugau,Chaenomeles Sinensis (Thouin) Koehne,祛风湿散寒药,MNN,MOL001366,1366,3331,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.809216,0.818,0.813608,PTGS2,P35354
枇杷叶,Pipaye,Eriobotryae Folium,止咳平喘药,MNN,MOL001366,1366,3331,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.809216,0.818,0.813608,PTGS2,P35354
桃仁,Taoren,Persicae Semen,活血祛瘀药,MNN,MOL001366,1366,3331,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.809216,0.818,0.813608,PTGS2,P35354
紫苏,Zisu,Perilla Frutescens,辛温解表药,MNN,MOL001366,1366,3331,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.809216,0.818,0.813608,PTGS2,P35354
苦杏仁,Kuxingren,Amygdalus Communis Vas,止咳平喘药,MNN,MOL001366,1366,3331,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.809216,0.818,0.813608,PTGS2,P35354
郁李仁,Yuliren,Semen Pruni,润下药,MNN,MOL001366,1366,3331,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.809216,0.818,0.813608,PTGS2,P35354
桃仁,Taoren,Persicae Semen,活血祛瘀药,3-O-p-coumaroylquinic acid,MOL001368,1368,2029,604,PTGS2,Prostaglandin G/H synthase 2,94,290,0.939853,0.82,0.8799265,PTGS2,P35354
桃仁,Taoren,Persicae Semen,活血祛瘀药,Grandidentatin,MOL001369,1369,3128,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.871891,0.774,0.8229455,PTGS2,P35354
桃仁,Taoren,Persicae Semen,活血祛瘀药,"[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",MOL001370,1370,1863,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.824399,0.714,0.7691995,CHRM1,P11229
桃仁,Taoren,Persicae Semen,活血祛瘀药,"[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",MOL001370,1370,1863,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.873938,0.73,0.801969,CHRM2,P08172
桃仁,Taoren,Persicae Semen,活血祛瘀药,"beta-D-Glucopyranoside, 2-((benzoyloxy)methyl)-4-hydroxyphenyl",MOL001372,1372,1559,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.926516,0.706,0.816258,CHRM1,P11229
桃仁,Taoren,Persicae Semen,活血祛瘀药,"beta-D-Glucopyranoside, 2-((benzoyloxy)methyl)-4-hydroxyphenyl",MOL001372,1372,1559,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.929096,0.702,0.815548,CHRM2,P08172
罗布麻叶,Luobumaye,Apocyniveneti Folium,平肝熄风药,"4,4-dimethylcyclopent-2-en-1-one",MOL001375,1375,1732,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.98099,0.704,0.842495,GABRA5,P31644
罗布麻叶,Luobumaye,Apocyniveneti Folium,平肝熄风药,"4,4-dimethylcyclopent-2-en-1-one",MOL001375,1375,1732,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.813395,0.712,0.7626975,PTGS2,P35354
西红花,Xihonghua,Croci Stigma,活血祛瘀药,"4,4-dimethylcyclopent-2-en-1-one",MOL001375,1375,1732,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.98099,0.704,0.842495,GABRA5,P31644
西红花,Xihonghua,Croci Stigma,活血祛瘀药,"4,4-dimethylcyclopent-2-en-1-one",MOL001375,1375,1732,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.813395,0.712,0.7626975,PTGS2,P35354
八角莲,Bajiaolian,Dysosmae Verspiellis Rhixoma Et Radix,清热解毒药,Oxophorone,MOL001377,1377,923,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.914919,0.754,0.8344595,CHRM1,P11229
八角莲,Bajiaolian,Dysosmae Verspiellis Rhixoma Et Radix,清热解毒药,Oxophorone,MOL001377,1377,923,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.912236,0.718,0.815118,CHRM2,P08172
八角莲,Bajiaolian,Dysosmae Verspiellis Rhixoma Et Radix,清热解毒药,Oxophorone,MOL001377,1377,923,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.810062,0.758,0.784031,CHRNA7,P36544
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,Oxophorone,MOL001377,1377,923,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.914919,0.754,0.8344595,CHRM1,P11229
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,Oxophorone,MOL001377,1377,923,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.912236,0.718,0.815118,CHRM2,P08172
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,Oxophorone,MOL001377,1377,923,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.810062,0.758,0.784031,CHRNA7,P36544
西红花,Xihonghua,Croci Stigma,活血祛瘀药,Oxophorone,MOL001377,1377,923,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.914919,0.754,0.8344595,CHRM1,P11229
西红花,Xihonghua,Croci Stigma,活血祛瘀药,Oxophorone,MOL001377,1377,923,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.912236,0.718,0.815118,CHRM2,P08172
西红花,Xihonghua,Croci Stigma,活血祛瘀药,Oxophorone,MOL001377,1377,923,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.810062,0.758,0.784031,CHRNA7,P36544
黄柏,Huangbo,Phellodendri Chinrnsis Cortex,清热燥湿药,Oxophorone,MOL001377,1377,923,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.914919,0.754,0.8344595,CHRM1,P11229
黄柏,Huangbo,Phellodendri Chinrnsis Cortex,清热燥湿药,Oxophorone,MOL001377,1377,923,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.912236,0.718,0.815118,CHRM2,P08172
黄柏,Huangbo,Phellodendri Chinrnsis Cortex,清热燥湿药,Oxophorone,MOL001377,1377,923,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.810062,0.758,0.784031,CHRNA7,P36544
西红花,Xihonghua,Croci Stigma,活血祛瘀药,"3,5-Dimethylbenzaldehyde",MOL001378,1378,4061,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.827942,0.71,0.768971,PTGS2,P35354
决明子,Juemingzi,Cassiae Semen,清热泻火药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.84201,0.732,0.787005,CHRNA7,P36544
决明子,Juemingzi,Cassiae Semen,清热泻火药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.86938,0.702,0.78569,GABRA5,P31644
北刘寄奴,Beiliujinu,Siphonostegiae Herba,活血祛瘀药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.84201,0.732,0.787005,CHRNA7,P36544
北刘寄奴,Beiliujinu,Siphonostegiae Herba,活血祛瘀药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.86938,0.702,0.78569,GABRA5,P31644
枇杷叶,Pipaye,Eriobotryae Folium,止咳平喘药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.84201,0.732,0.787005,CHRNA7,P36544
枇杷叶,Pipaye,Eriobotryae Folium,止咳平喘药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.86938,0.702,0.78569,GABRA5,P31644
牛大力,Niudali,Millettiae Speciosae Radix,止咳平喘药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.84201,0.732,0.787005,CHRNA7,P36544
牛大力,Niudali,Millettiae Speciosae Radix,止咳平喘药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.86938,0.702,0.78569,GABRA5,P31644
红花,Honghua,Carthami Flos,活血祛瘀药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.84201,0.732,0.787005,CHRNA7,P36544
红花,Honghua,Carthami Flos,活血祛瘀药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.86938,0.702,0.78569,GABRA5,P31644
西红花,Xihonghua,Croci Stigma,活血祛瘀药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.84201,0.732,0.787005,CHRNA7,P36544
西红花,Xihonghua,Croci Stigma,活血祛瘀药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.86938,0.702,0.78569,GABRA5,P31644
银杏叶,Yinxingye,Ginkgo Folium,止咳平喘药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.84201,0.732,0.787005,CHRNA7,P36544
银杏叶,Yinxingye,Ginkgo Folium,止咳平喘药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.86938,0.702,0.78569,GABRA5,P31644
零陵香,Linglingxiang,Lysimachiae Foenigraeci Herba,辛温解表药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.84201,0.732,0.787005,CHRNA7,P36544
零陵香,Linglingxiang,Lysimachiae Foenigraeci Herba,辛温解表药,"(7aS)-4,4,7a-trimethyl-6,7-dihydro-5H-benzofuran-2-one",MOL001387,1387,1857,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.86938,0.702,0.78569,GABRA5,P31644
丁香,Dingxiang,Caryophylliflos,温里药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
丁香,Dingxiang,Caryophylliflos,温里药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
三七,Sanqi,Panax Notoginseng (Burk.) F. H. Chen Ex C. Chow,化瘀止血药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
三七,Sanqi,Panax Notoginseng (Burk.) F. H. Chen Ex C. Chow,化瘀止血药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
乌药,Wuyao,Linderae Radix,理气药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
乌药,Wuyao,Linderae Radix,理气药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
当归,Danggui,Angelicae Sinensis Radix,补血药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
当归,Danggui,Angelicae Sinensis Radix,补血药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
檀香,Tanxiang,Santalum Album L．,理气药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
檀香,Tanxiang,Santalum Album L．,理气药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
沉香,Chenxiang,Linderae Radix,理气药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
沉香,Chenxiang,Linderae Radix,理气药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
满山红,Manshanhong,Rhododendri Daurici Folium,止咳平喘药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
满山红,Manshanhong,Rhododendri Daurici Folium,止咳平喘药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
牡荆叶,Mujingye,Viticis Negundo Folium,辛凉解表药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
牡荆叶,Mujingye,Viticis Negundo Folium,辛凉解表药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
肉苁蓉,Roucongrong,Cistanches Herba,补阳药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
肉苁蓉,Roucongrong,Cistanches Herba,补阳药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
艾叶,Aiye,Folium Artemisiae Argyi,温经止血药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
艾叶,Aiye,Folium Artemisiae Argyi,温经止血药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
花椒,Huajiao,Zanthoxyli Pericarpium,温里药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
花椒,Huajiao,Zanthoxyli Pericarpium,温里药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
荔枝核,Lizhihe,Litchi Semen,理气药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
荔枝核,Lizhihe,Litchi Semen,理气药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
西红花,Xihonghua,Croci Stigma,活血祛瘀药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
西红花,Xihonghua,Croci Stigma,活血祛瘀药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
金银花,Jinyinhua,Lonicerae Japonicae Flos,清热解毒药,(+)-Ledol,MOL001388,1388,1617,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.87156,0.734,0.80278,CHRM1,P11229
金银花,Jinyinhua,Lonicerae Japonicae Flos,清热解毒药,(+)-Ledol,MOL001388,1388,1617,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.90854,0.734,0.82127,CHRM2,P08172
西红花,Xihonghua,Croci Stigma,活血祛瘀药,n-heptanal,MOL001389,1389,3454,1072,ACHE,Acetylcholinesterase,165,474,0.897287,0.718,0.8076435,ACHE,P22303
丁香,Dingxiang,Caryophylliflos,温里药,49070_FLUKA,MOL001390,1390,1030,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.86936,0.718,0.79368,CHRM1,P11229
丁香,Dingxiang,Caryophylliflos,温里药,49070_FLUKA,MOL001390,1390,1030,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.908409,0.716,0.8122045,CHRM2,P08172
丁香,Dingxiang,Caryophylliflos,温里药,49070_FLUKA,MOL001390,1390,1030,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.84369,0.708,0.775845,PTGS2,P35354
川芎,Chuanxiong,Chuanxiong Rhizoma,活血祛瘀药,49070_FLUKA,MOL001390,1390,1030,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.86936,0.718,0.79368,CHRM1,P11229
川芎,Chuanxiong,Chuanxiong Rhizoma,活血祛瘀药,49070_FLUKA,MOL001390,1390,1030,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.908409,0.716,0.8122045,CHRM2,P08172
川芎,Chuanxiong,Chuanxiong Rhizoma,活血祛瘀药,49070_FLUKA,MOL001390,1390,1030,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.84369,0.708,0.775845,PTGS2,P35354
广藿香,Guanghuoxiang,Pogostemon Cablin (Blanco) Benth.,化湿药,49070_FLUKA,MOL001390,1390,1030,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.86936,0.718,0.79368,CHRM1,P11229
广藿香,Guanghuoxiang,Pogostemon Cablin (Blanco) Benth.,化湿药,49070_FLUKA,MOL001390,1390,1030,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.908409,0.716,0.8122045,CHRM2,P08172
广藿香,Guanghuoxiang,Pogostemon Cablin (Blanco) Benth.,化湿药,49070_FLUKA,MOL001390,1390,1030,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.84369,0.708,0.775845,PTGS2,P35354
木香,Muxiang,Aucklandiae Radix,理气药,49070_FLUKA,MOL001390,1390,1030,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.86936,0.718,0.79368,CHRM1,P11229
木香,Muxiang,Aucklandiae Radix,理气药,49070_FLUKA,MOL001390,1390,1030,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.908409,0.716,0.8122045,CHRM2,P08172
木香,Muxiang,Aucklandiae Radix,理气药,49070_FLUKA,MOL001390,1390,1030,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.84369,0.708,0.775845,PTGS2,P35354
牡荆叶,Mujingye,Viticis Negundo Folium,辛凉解表药,49070_FLUKA,MOL001390,1390,1030,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.86936,0.718,0.79368,CHRM1,P11229
牡荆叶,Mujingye,Viticis Negundo Folium,辛凉解表药,49070_FLUKA,MOL001390,1390,1030,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.908409,0.716,0.8122045,CHRM2,P08172
牡荆叶,Mujingye,Viticis Negundo Folium,辛凉解表药,49070_FLUKA,MOL001390,1390,1030,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.84369,0.708,0.775845,PTGS2,P35354
独活,Duhuo,Radix Angelicae Biseratae,祛风湿散寒药,49070_FLUKA,MOL001390,1390,1030,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.86936,0.718,0.79368,CHRM1,P11229
独活,Duhuo,Radix Angelicae Biseratae,祛风湿散寒药,49070_FLUKA,MOL001390,1390,1030,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.908409,0.716,0.8122045,CHRM2,P08172
独活,Duhuo,Radix Angelicae Biseratae,祛风湿散寒药,49070_FLUKA,MOL001390,1390,1030,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.84369,0.708,0.775845,PTGS2,P35354
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,49070_FLUKA,MOL001390,1390,1030,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.86936,0.718,0.79368,CHRM1,P11229
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,49070_FLUKA,MOL001390,1390,1030,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.908409,0.716,0.8122045,CHRM2,P08172
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,49070_FLUKA,MOL001390,1390,1030,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.84369,0.708,0.775845,PTGS2,P35354
白芷,Baizhi,A. Dahurica (Fisch.) Benth. Et Hook,辛温解表药,49070_FLUKA,MOL001390,1390,1030,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.86936,0.718,0.79368,CHRM1,P11229
白芷,Baizhi,A. Dahurica (Fisch.) Benth. Et Hook,辛温解表药,49070_FLUKA,MOL001390,1390,1030,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.908409,0.716,0.8122045,CHRM2,P08172
白芷,Baizhi,A. Dahurica (Fisch.) Benth. Et Hook,辛温解表药,49070_FLUKA,MOL001390,1390,1030,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.84369,0.708,0.775845,PTGS2,P35354
荆芥,Jingjie,Schizonepetae Herba,辛温解表药,49070_FLUKA,MOL001390,1390,1030,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.86936,0.718,0.79368,CHRM1,P11229
荆芥,Jingjie,Schizonepetae Herba,辛温解表药,49070_FLUKA,MOL001390,1390,1030,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.908409,0.716,0.8122045,CHRM2,P08172
荆芥,Jingjie,Schizonepetae Herba,辛温解表药,49070_FLUKA,MOL001390,1390,1030,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.84369,0.708,0.775845,PTGS2,P35354
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,49070_FLUKA,MOL001390,1390,1030,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.86936,0.718,0.79368,CHRM1,P11229
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,49070_FLUKA,MOL001390,1390,1030,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.908409,0.716,0.8122045,CHRM2,P08172
