原始行号（去重映射）,molecule_ID,SMILES,STP查询编号,预测状态,去重预测靶点数,Swiss Top1靶点名称,Swiss Top1 Gene Symbol,Swiss Top1概率,STP Job ID,Swiss查询网站,备注,TCMSP MOL_ID,中药小分子,小分子全量排名,小分子严格排名,molecule_ID连接状态
4119,5612,COc1ccc(O)cc1OC,STP04112,成功（100条，已去重）,100,Carbonic anhydrase 2,CA2,0.8758075116799899,533516090,https://www.swisstargetprediction.ch/result.php?job=533516090&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005612,"3,4-DIMETHOXYPHENOL",4118,,molecule_ID精确匹配
688,5617,C=CC(C)(C)[C@H](O)C=C(C)C,STP00687,成功（100条，已去重）,100,Carbonic anhydrase 1,CA1,0.2994013441017851,1770510519,https://www.swisstargetprediction.ch/result.php?job=1770510519&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005617,"(4R)-3,3,6-trimethylhepta-1,5-dien-4-ol",687,,molecule_ID精确匹配
1475,5619,C[C@@H]1Oc2c(c3c(c4oc(=O)cc(-c5ccccc5)c24)C=CC(C)(C)O3)C(=O)[C@@H]1C,STP01472,成功（100条，已去重）,100,Carbonic anhydrase 9,CA9,0.3390715547244801,669650879,https://www.swisstargetprediction.ch/result.php?job=669650879&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005619,Tomentolide A,1474,477,molecule_ID精确匹配
740,5620,C=CC(C)(C)/C=C/C(C)(C)O,STP00739,成功（100条，已去重）,100,Carbonic anhydrase 1,CA1,0.2455441487358358,1765680819,https://www.swisstargetprediction.ch/result.php?job=1765680819&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005620,Yomogi alcohol,739,,molecule_ID精确匹配
2498,5635,CCOc1c2c3c(cc4c(c3c3cccc(OC)c13)OCO4)C(=O)O2,STP02493,成功（100条，已去重）,100,DNA polymerase alpha catalytic subunit,POLA1,0.5911848584423793,1575672762,https://www.swisstargetprediction.ch/result.php?job=1575672762&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005635,9-Ethoxyaristolactone,2497,798,molecule_ID精确匹配
2332,5636,CCOc1c2c3c(cc4c(c3c3cccc(OC)c13)OCO4)C(=O)N2,STP02327,成功（100条，已去重）,100,Cyclin-dependent kinase 2,CDK2,0.9488878998264124,314782618,https://www.swisstargetprediction.ch/result.php?job=314782618&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005636,9-Ethoxyaristololactam,2331,735,molecule_ID精确匹配
2328,5638,COC(=O)c1c2c(c3ccccc3c1O)OC(C)(C)C=C2,STP02323,成功（100条，已去重）,100,Polyunsaturated fatty acid 5-lipoxygenase,ALOX5,0.1866458725433789,1873551352,https://www.swisstargetprediction.ch/result.php?job=1873551352&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005638,Mollugin,2327,733,molecule_ID精确匹配
741,5639,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)cc1C=O,STP00740,成功（100条，已去重）,100,Polyunsaturated fatty acid 5-lipoxygenase,ALOX5,0.9884915675437514,2113899351,https://www.swisstargetprediction.ch/result.php?job=2113899351&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005639,Neobavachalcone,740,,molecule_ID精确匹配
1045,5642,C=C(C)[C@H]1CC/C(C)=C\CCC2=C[C@@H]1OC2=O,STP01044,成功（100条，已去重）,100,Pyruvate kinase PKM,PKM,0.9386089957491424,1654791314,https://www.swisstargetprediction.ch/result.php?job=1654791314&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005642,aristolactone,1044,,molecule_ID精确匹配
1356,5643,C/C=C1C(=O)O[C@H]2CCC/C(C)=C\CC\C=C\12,STP01354,成功（100条，已去重）,100,Aromatase,CYP19A1,0.8633756562680724,577301943,https://www.swisstargetprediction.ch/result.php?job=577301943&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005643,mollislactone,1355,,molecule_ID精确匹配
2648,5649,COc1ccc(C=O)c(O)c1,STP02643,成功（100条，已去重）,100,E3 ubiquitin-protein ligase TRIM33,TRIM33,1.0,510469688,https://www.swisstargetprediction.ch/result.php?job=510469688&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005649,4-Methoxysalicyaldehyde,2647,,molecule_ID精确匹配
2393,5656,COc1ccc2c(c1)[nH]c1cc(OC)c(C=O)cc12,STP02388,成功（100条，已去重）,100,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,DYRK1A,0.7289835516291819,1005202003,https://www.swisstargetprediction.ch/result.php?job=1005202003&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005656,Glycozolidal,2392,757,molecule_ID精确匹配
2979,569,O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,STP02974,成功（100条，已去重）,100,DNA polymerase alpha catalytic subunit,POLA1,1.0,1996557576,https://www.swisstargetprediction.ch/result.php?job=1996557576&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL000569,digallate,2978,956,molecule_ID精确匹配
1882,57,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,STP01877,成功（100条，已去重）,100,ATP-sensitive inward rectifier potassium channel 1,KCNJ1,0.4046162864165859,1860967431,https://www.swisstargetprediction.ch/result.php?job=1860967431&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL000057,DIBP,1881,,molecule_ID精确匹配
3520,570,c1ccc(Nc2ccc3ccccc3c2)cc1,STP03514,成功（100条，已去重）,100,Prostaglandin G/H synthase 2,PTGS2,0.9088457251741704,1356980532,https://www.swisstargetprediction.ch/result.php?job=1356980532&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL000570,Nonox D,3519,,molecule_ID精确匹配
2479,5700,C=C(C)[C@H]1CC[C@]2(C)C[C@H]1c1c(c(C)cc3c1[nH]c1ccccc13)O2,STP02474,成功（100条，已去重）,100,5-hydroxytryptamine receptor 1A,HTR1A,0.1589441178581818,1121318325,https://www.swisstargetprediction.ch/result.php?job=1121318325&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005700,Cyclomahanimbine,2478,788,molecule_ID精确匹配
2553,5703,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO,STP02548,成功（100条，已去重）,100,Squalene monooxygenase,SQLE,0.855382119065187,1397402127,https://www.swisstargetprediction.ch/result.php?job=1397402127&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005703,Tetraprenol,2552,,molecule_ID精确匹配
1448,5707,CC(C)(O)C#N,STP01445,成功（100条，已去重）,100,Alcohol dehydrogenase 1A,ADH1A,0.1857891112545966,914927142,https://www.swisstargetprediction.ch/result.php?job=914927142&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005707,CNH,1447,,molecule_ID精确匹配
244,571,CC1=CCc2c(O)cc(C)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2C1,STP00243,成功（100条，已去重）,100,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,DYRK1A,0.4806218867070974,1042802229,https://www.swisstargetprediction.ch/result.php?job=1042802229&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL000571,renifolin,243,,molecule_ID精确匹配
3787,5713,CC1=CC=CC(C)(C)C1=O,STP03781,成功（100条，已去重）,100,Acetylcholinesterase,ACHE,0.488485199391735,698550230,https://www.swisstargetprediction.ch/result.php?job=698550230&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005713,"2,6,6-Trimethylcyclohexa-2,4-dienone",3786,,molecule_ID精确匹配
3819,5722,OC[C@@H]1CCCCO1,STP03813,成功（100条，已去重）,100,M-phase inducer phosphatase 1,CDC25A,0.3582795479893131,2014043887,https://www.swisstargetprediction.ch/result.php?job=2014043887&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005722,ZINC00395662,3818,,molecule_ID精确匹配
2099,5723,COc1cc2ccc(=O)oc2c(OC)c1O,STP02094,成功（100条，已去重）,100,Carbonic anhydrase 9,CA9,0.9810630286476985,759731151,https://www.swisstargetprediction.ch/result.php?job=759731151&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005723,Phytodolor,2098,,molecule_ID精确匹配
2934,5724,CC=C(C)C,STP02929,成功（41条，已去重）,41,Acetylcholinesterase,ACHE,0.1311718551315201,767431245,https://www.swisstargetprediction.ch/result.php?job=767431245&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005724,Amylene,2933,,molecule_ID精确匹配
1651,5726,C=CC(C)(C)C(=O)C=C(C)C,STP01647,成功（100条，已去重）,100,Zinc finger protein GLI2,GLI2,0.3662433780406962,1895921866,https://www.swisstargetprediction.ch/result.php?job=1895921866&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005726,Artemisia ketone,1650,,molecule_ID精确匹配
3640,5727,CC(=O)C(C)C,STP03634,成功（100条，已去重）,100,E3 ubiquitin-protein ligase TRIM33,TRIM33,0.5388811456513163,1675675909,https://www.swisstargetprediction.ch/result.php?job=1675675909&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005727,MIPK,3639,,molecule_ID精确匹配
220,5734,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,STP00219,成功（100条，已去重）,100,Histone deacetylase 6,HDAC6,1.0,543979043,https://www.swisstargetprediction.ch/result.php?job=543979043&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005734,eupatilin,219,,molecule_ID精确匹配
3959,5737,CC1=CC(=O)[C@H]2[C@@H]3[C@@H]1[C@@]2(C)CCCC3(C)C,STP03952,成功（100条，已去重）,100,Aromatase,CYP19A1,0.5100426393613011,265994984,https://www.swisstargetprediction.ch/result.php?job=265994984&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005737,vulgarole,3958,,molecule_ID精确匹配
2169,5738,O=C(O)C/C(=C\c1ccccc1)C(=O)O,STP02164,成功（100条，已去重）,100,Aldo-keto reductase family 1 member C3,AKR1C3,0.4651870306883351,152685780,https://www.swisstargetprediction.ch/result.php?job=152685780&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005738,2-benzylidenesuccinic acid,2168,,molecule_ID精确匹配
4017,5739,CCCC(=O)OC/C=C(/C)CCC=C(C)C,STP04010,成功（100条，已去重）,100,Aromatase,CYP19A1,0.6430576742270228,2042639710,https://www.swisstargetprediction.ch/result.php?job=2042639710&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005739,Neryl butyrate,4016,,molecule_ID精确匹配
931,5740,C=CC(C)(C)[C@@H](C=C(C)C)OC(C)=O,STP00930,成功（100条，已去重）,100,Carbonic anhydrase 1,CA1,0.3583506818166114,768207085,https://www.swisstargetprediction.ch/result.php?job=768207085&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005740,artemisia alcohol,930,,molecule_ID精确匹配
1064,5744,CC(C)[C@]12CC[C@@H](C)C(=O)[C@H]1O2,STP01063,成功（100条，已去重）,100,Aromatase,CYP19A1,0.9186866328340696,212762579,https://www.swisstargetprediction.ch/result.php?job=212762579&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005744,carvenone,1063,,molecule_ID精确匹配
1658,5749,C=C(C)[C@@H]1CC[C@H](C)CC1=O,STP01654,成功（100条，已去重）,100,Aromatase,CYP19A1,0.717985653209912,732130525,https://www.swisstargetprediction.ch/result.php?job=732130525&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005749,isopulegone,1657,,molecule_ID精确匹配
1834,5753,COc1cc(O)c(CC2=CC=C(O)CC2)c2c1-c1cc(Cc3ccc(O)cc3)c(O)cc1CC2,STP01829,成功（100条，已去重）,100,Polyunsaturated fatty acid 5-lipoxygenase,ALOX5,0.5382378292969255,1007522697,https://www.swisstargetprediction.ch/result.php?job=1007522697&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005753,"1,6-bis(p-hydroxybenzyl)-4-methoxy-9,10-dihydrophenanthrene",1833,,molecule_ID精确匹配
681,5755,COc1cc(O)c(Cc2ccc(O)cc2)c2c1-c1ccc(O)cc1CC2,STP00680,成功（100条，已去重）,100,Prostaglandin G/H synthase 2,PTGS2,0.5290482170666797,1253498132,https://www.swisstargetprediction.ch/result.php?job=1253498132&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005755,"1-(4-hydroxybenzyl)-4-methoxy-9,10-dihydrophenanthrene-2,7-diol",680,277,molecule_ID精确匹配
2173,5756,COc1ccc2c(ccc3cc(OC)c(OC)c(OC)c32)c1,STP02168,成功（100条，已去重）,100,DNA repair nuclease/redox regulator APEX1,APEX1,0.975432692738706,31946466,https://www.swisstargetprediction.ch/result.php?job=31946466&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005756,"2,3,4,7-tetramethoxyphenanthrene",2172,664,molecule_ID精确匹配
71,5757,COc1ccc2c(c1)CCc1cc(OC)cc(OC)c1-2,STP00070,成功（100条，已去重）,100,Cyclin-dependent kinase 1/cyclin B,N/A,0.8669405360669244,765323495,https://www.swisstargetprediction.ch/result.php?job=765323495&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005757,"2,4,7-trimethoxy-9,10-dihydrophenanthrene",70,,molecule_ID精确匹配
3411,5760,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2ccc3cc(O)ccc3c12,STP03405,成功（100条，已去重）,100,Bifunctional epoxide hydrolase 2,EPHX2,0.801699764347172,507453033,https://www.swisstargetprediction.ch/result.php?job=507453033&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005760,"2,7-dihydroxy-4-methoxy-",3410,,molecule_ID精确匹配
2243,5761,COc1c(Cc2ccc(O)cc2)c(O)cc2c1-c1ccc(O)cc1CC2,STP02238,成功（100条，已去重）,100,"Indoleamine 2,3-dioxygenase 1",IDO1,0.4438000130592902,341169773,https://www.swisstargetprediction.ch/result.php?job=341169773&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005761,"3-(p-hydroxybenzyl)-4-methoxy-9,10-dihydrophenanthrene",2242,697,molecule_ID精确匹配
821,5762,COc1cccc(CCc2cc(OC)cc(OC)c2)c1,STP00820,成功（100条，已去重）,100,Aromatase,CYP19A1,0.9057281963260558,479288387,https://www.swisstargetprediction.ch/result.php?job=479288387&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005762,"1,3-dimethoxy-5-[2-(3-methoxyphenyl)ethyl]benzene",820,,molecule_ID精确匹配
762,5764,COc1cc(CCc2ccccc2)cc(OC)c1,STP00761,成功（100条，已去重）,100,Aromatase,CYP19A1,0.9171538782222668,589675234,https://www.swisstargetprediction.ch/result.php?job=589675234&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005764,"1,3-dimethoxy-5-(2-phenylethyl)benzene",761,,molecule_ID精确匹配
3268,5766,COc1cc2ccc3cc(O)ccc3c2c(OC)c1C[C@@H]1C[C@@H](CO)[C@H](O)[C@H](O)[C@H]1O,STP03262,成功（100条，已去重）,100,Cannabinoid receptor 2,CNR2,0.843524686000626,989943810,https://www.swisstargetprediction.ch/result.php?job=989943810&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005766,"3,7-dihydroxy-2,4-dimethoxyphenanthrene-3-O-glucoside",3267,1029,molecule_ID精确匹配
619,5768,COc1cc(O)c2c(c1Cc1ccc(O)cc1)CCc1cc(O)ccc1-2,STP00618,成功（100条，已去重）,100,Cyclin-dependent kinase 1/cyclin B,N/A,0.291091321956397,848433821,https://www.swisstargetprediction.ch/result.php?job=848433821&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005768,"4,7-dihydroxy-1-p-hydroxybenzyl-2-methoxy-9,10-dihydrophenanthrene",618,256,molecule_ID精确匹配
260,5769,COc1cc(O)c2c(c1)CCc1cc(O)ccc1-2,STP00259,成功（100条，已去重）,100,Cyclin-dependent kinase 1/cyclin B,N/A,0.6979162903904907,2077106252,https://www.swisstargetprediction.ch/result.php?job=2077106252&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005769,"7-methoxy-9,10-dihydrophenanthrene-2,5-diol",259,,molecule_ID精确匹配
3554,5771,COc1cc([C@@H]2COc3cc(OC)c4c(c3[C@@H]2OC(C)=O)CCc2cc(O)ccc2-4)ccc1O,STP03548,成功（100条，已去重）,100,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,0.0676702930790549,119398993,https://www.swisstargetprediction.ch/result.php?job=119398993&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL005771,bletlol B,3553,,molecule_ID精确匹配
